id,tenderID,dateModified,cpv,label,text_raw,text
4db9cc1e6d914ba99d6c548f717da8e7,UA-2015-10-30-000100,2015-11-02T13:00:40.275196+02:00,44511000-5,other,"Інструменти Слюсарні інструменти
1.	Свердло ц/х d 3.0 – 10шт.
2.	Свердло ц/х d 3.5 – 10шт.
3.	Свердло ц/х d 4.0 – 15шт.
4.	Свердло ц/х d 4.5 – 10шт.
5.	Свердло ц/х d 5.0 – 10шт.
6.	Свердло ц/х d 5.5 – 10шт.
7.	Свердло ц/х d 6.0 – 10шт.
8.	Свердло ц/х d 6.5 – 10шт.
9.	Свердло ц/х d 7.0 – 10шт.
10.	Свердло ц/х d 7.5 – 10шт.
11.	Плашка М 3 – 10шт.
12.	Плашка М 4 – 10шт.
13.	Плашка М 5 – 10шт.
14.	Плашка М 6 – 10шт.
15.	Плашка М 8 – 10шт.
16.	Плашка М 10 – 10шт.
17.	Плашка М 12 – 10шт.
18.	Мітчик м/р М 3 – 10шт.
19.	Мітчик м/р М 4 – 10шт.
20.	Мітчик м/р М 5 – 10шт.
21.	Мітчик м/р М 6 – 10шт.
22.	Мітчик м/р М 8 – 10шт.
23.	Мітчик м/р М 10 – 10шт.
24.	Мітчик м/р М 12 – 10шт.
25.	Напилок плаский 300мм. № 2 – 30шт.
26.	Напилок плаский 300мм. № 3 – 30шт.
27.	Набір надфілів з 5-ти штук – 60 компл.
28.	Набір викруток з 5- ти штук – 9 компл.
29.	Круг відрізний 125*1,6*22,3 Кронін-ненфлекс – 30шт.
30.	Круг відрізний армований 230*3*22(1) - 30шт.
31.	Щітка-змітка 5 ряд. – 100шт.
32.	Полотно ножовочне ручне 300мм(Беларусь) – 600шт.
33.	Свердло центр. D 3.15 - 20шт.
34.	Рукавиці трикотаж.з ПВХ – 120компл.
35.	Патрон для дриля з ключом В16, 3-16мм. – 5шт.
36.	Патрон для дриля з ключом ПС-10(кон.В-12) – 5шт.
37.	Лінійка слюсарна 500мм. – 30шт.
38.	Кернер – 30шт.
39.	Чертилка – 30шт.
40.	Штангенциркуль 125/0.1 – 5шт.
41.	Круг відрізний  150*2*22 - 20шт.
42.	Щітка по металу – 25шт.
43.	Різець відрізний ВК8 – 20шт.


Контактна особа
Микола Васильович моб.телефон  0504417971 тел./факс 0442594766
Олена Миколаївна  моб.телефон 0964639649 Слюсарні інструменти
1.	Свердло ц/х d 3.0 – 10шт.
2.	Свердло ц/х d 3.5 – 10шт.
3.	Свердло ц/х d 4.0 – 15шт.
4.	Свердло ц/х d 4.5 – 10шт.
5.	Свердло ц/х d 5.0 – 10шт.
6.	Свердло ц/х d 5.5 – 10шт.
7.	Свердло ц/х d 6.0 – 10шт.
8.	Свердло ц/х d 6.5 – 10шт.
9.	Свердло ц/х d 7.0 – 10шт.
10.	Свердло ц/х d 7.5 – 10шт.
11.	Плашка М 3 – 10шт.
12.	Плашка М 4 – 10шт.
13.	Плашка М 5 – 10шт.
14.	Плашка М 6 – 10шт.
15.	Плашка М 8 – 10шт.
16.	Плашка М 10 – 10шт.
17.	Плашка М 12 – 10шт.
18.	Мітчик м/р М 3 – 10шт.
19.	Мітчик м/р М 4 – 10шт.
20.	Мітчик м/р М 5 – 10шт.
21.	Мітчик м/р М 6 – 10шт.
22.	Мітчик м/р М 8 – 10шт.
23.	Мітчик м/р М 10 – 10шт.
24.	Мітчик м/р М 12 – 10шт.
25.	Напилок плаский 300мм. № 2 – 30шт.
26.	Напилок плаский 300мм. № 3 – 30шт.
27.	Набір надфілів з 5-ти штук – 60 компл.
28.	Набір викруток з 5- ти штук – 9 компл.
29.	Круг відрізний 125*1,6*22,3 Кронін-ненфлекс – 30шт.
30.	Круг відрізний армований 230*3*22(1) - 30шт.
31.	Щітка-змітка 5 ряд. – 100шт.
32.	Полотно ножовочне ручне 300мм(Беларусь) – 600шт.
33.	Свердло центр. D 3.15 - 20шт.
34.	Рукавиці трикотаж.з ПВХ – 120компл.
35.	Патрон для дриля з ключом В16, 3-16мм. – 5шт.
36.	Патрон для дриля з ключом ПС-10(кон.В-12) – 5шт.
37.	Лінійка слюсарна 500мм. – 30шт.
38.	Кернер – 30шт.
39.	Чертилка – 30шт.
40.	Штангенциркуль 125/0.1 – 5шт.
41.	Круг відрізний  150*2*22 - 20шт.
42.	Щітка по металу – 25шт.
43.	Різець відрізний ВК8 – 20шт.


Контактна особа
Микола Васильович моб.телефон  0504417971 тел./факс 0442594766
Олена Миколаївна  моб.телефон 0964639649 44511000-5 CPV Інструменти ручні  25.73.3 ДКПП",інструменти слюсарні інструменти <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 15шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> напилок плаский 300мм <NUM> 30шт <NUM> напилок плаский 300мм <NUM> 30шт <NUM> набір надфілів з <NUM> -ти штук <NUM> компл <NUM> набір викруток з <NUM> - ти штук <NUM> компл <NUM> круг відрізний <NUM> <NUM> <NUM> кронін-ненфлекс 30шт <NUM> круг відрізний армований <NUM> <NUM> <NUM> <NUM> - 30шт <NUM> щітка-змітка <NUM> ряд 100шт <NUM> полотно ножовочне ручне 300мм беларусь 600шт <NUM> свердло центр d <NUM> - 20шт <NUM> рукавиці трикотаж з пвх 120компл <NUM> патрон для дриля з ключом в16 <NUM> -16мм 5шт <NUM> патрон для дриля з ключом пс- <NUM> кон в- <NUM> 5шт <NUM> лінійка слюсарна 500мм 30шт <NUM> кернер 30шт <NUM> чертилка 30шт <NUM> штангенциркуль <NUM> <NUM> 5шт <NUM> круг відрізний <NUM> <NUM> <NUM> - 20шт <NUM> щітка по металу 25шт <NUM> різець відрізний вк8 20шт контактна особа микола васильович моб телефон <ID> тел факс <ID> олена миколаївна моб телефон <ID> слюсарні інструменти <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 15шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> свердло ц х d <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> плашка м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> мітчик м р м <NUM> 10шт <NUM> напилок плаский 300мм <NUM> 30шт <NUM> напилок плаский 300мм <NUM> 30шт <NUM> набір надфілів з <NUM> -ти штук <NUM> компл <NUM> набір викруток з <NUM> - ти штук <NUM> компл <NUM> круг відрізний <NUM> <NUM> <NUM> кронін-ненфлекс 30шт <NUM> круг відрізний армований <NUM> <NUM> <NUM> <NUM> - 30шт <NUM> щітка-змітка <NUM> ряд 100шт <NUM> полотно ножовочне ручне 300мм беларусь 600шт <NUM> свердло центр d <NUM> - 20шт <NUM> рукавиці трикотаж з пвх 120компл <NUM> патрон для дриля з ключом в16 <NUM> -16мм 5шт <NUM> патрон для дриля з ключом пс- <NUM> кон в- <NUM> 5шт <NUM> лінійка слюсарна 500мм 30шт <NUM> кернер 30шт <NUM> чертилка 30шт <NUM> штангенциркуль <NUM> <NUM> 5шт <NUM> круг відрізний <NUM> <NUM> <NUM> - 20шт <NUM> щітка по металу 25шт <NUM> різець відрізний вк8 20шт контактна особа микола васильович моб телефон <ID> тел факс <ID> олена миколаївна моб телефон <ID> <ID> - <NUM> cpv інструменти ручні <NUM> <NUM> дкпп
8456a31ecf6f4e3e8d25a93be304d258,UA-2015-10-30-000189,2015-11-02T13:00:52.819048+02:00,15981000-8,food,Вода для куллера Вода для куллера 3 бут. Вода для куллера 3 бут. 15981000-8 CPV Вода мінеральна  20.13.52-50.00 ДКПП,вода для куллера вода для куллера <NUM> бут вода для куллера <NUM> бут <ID> - <NUM> cpv вода мінеральна <DATE> - <NUM> дкпп
4669d46f3f8240f98a7a5233fbe602eb,UA-2015-10-23-000139,2015-11-02T18:01:05.443149+02:00,03211600-9,agriculture,Овес для годування коней Кормовий овес для годування тварин (коней) фасований в мішках з доставкою в м.Київ Кормовий овес для годування тварин (коней) фасований в мішках з доставкою в м.Київ 03211600-9 CPV Овес  01.11.3 ДКПП 01.11.33 ДКПП,овес для годування коней кормовий овес для годування тварин коней фасований в мішках з доставкою в м київ кормовий овес для годування тварин коней фасований в мішках з доставкою в м київ <ID> - <NUM> cpv овес <NUM> <NUM> дкпп <DATE> дкпп
9d28d1048fa347e794d5b2fff60c1900,UA-2015-10-27-000231,2015-11-02T18:01:06.619565+02:00,48440000-4,it,"Засіб криптографічного захисту інформації ""CryptoCard-337"" Засіб криптографічного захисту інформації ""CryptoCard-337"" з експертним висновком та ліцензіею на програмний продукт. Засіб криптографічного захисту інформації ""CryptoCard-337"" з експертним висновком та ліцензіею на програмний продукт. 48440000-4 CPV Пакети програмного забезпечення для фінансового аналізу та обліку 58.29.4 ДКПП",засіб криптографічного захисту інформації cryptocard- <NUM> засіб криптографічного захисту інформації cryptocard- <NUM> з експертним висновком та ліцензіею на програмний продукт засіб криптографічного захисту інформації cryptocard- <NUM> з експертним висновком та ліцензіею на програмний продукт <ID> - <NUM> cpv пакети програмного забезпечення для фінансового аналізу та обліку <NUM> <NUM> дкпп
88c1c1169fd645bfbcdebe02d82cec67,UA-2015-10-30-000157,2015-11-02T18:01:34.198306+02:00,24951220-3,chemicals,Огнебиозащита для древесины Огнебиозащита для древесины ECOSEPT 101 БС-13 - 2кг Огнебиозащита для древесины ECOSEPT 101 БС-13: 24951220-3 CPV Речовини до вогнегасників  20.30.22-60.00 ДКПП,огнебиозащита для древесины огнебиозащита для древесины ecosept <NUM> бс- <NUM> - 2кг огнебиозащита для древесины ecosept <NUM> бс- <NUM> <ID> - <NUM> cpv речовини до вогнегасників <DATE> - <NUM> дкпп
dd8346b7194d4de3b285fd160570120e,UA-2015-10-28-000322,2015-11-03T09:00:32.354997+02:00,71600000-4,other,"послуги повірки дефібрілятора ""Аксіон"" послуги повірки дефібрілятора ""Аксіон"" послуги повірки дефібрілятора ""Аксіон"" 71600000-4 CPV Послуги з технічного випробовування, аналізування та консультування  71.20.1 ДКПП",послуги повірки дефібрілятора аксіон послуги повірки дефібрілятора аксіон послуги повірки дефібрілятора аксіон <ID> - <NUM> cpv послуги з технічного випробовування аналізування та консультування <NUM> <NUM> дкпп
75873d91b1d74342a59088c8e39a3902,UA-2015-10-28-000197,2015-11-03T09:00:33.612119+02:00,22800000-8,other,"продукція друкована, інша продукція друкована, інша
- книга обліку наказів з персолалу
- книга обліку руху трудових книжок і вкладишів до них
- журнал обліку щорічних і додаткових відпусток
- штатно-посадова книга
- ""Військовий облік і мобілізація"", методичний посібник. продукція друкована, інша:
- книга обліку наказів з персолалу - 1 шт.
- книга обліку руху трудових книжок і вкладишів до них - 1 шт.
- журнал обліку щорічних і додаткових відпусток - 1 шт.
- штатно-посадова книга - 1 шт.
- ""Військовий облік і мобілізація"", методичний посібник. Рекомендації щодо ведення документів з військового обліку працівників у відділі кадрів і деякі з них у зразках - 1шт. 22800000-8 CPV Журнали реєстраційні, бухгалтерські книги, швидкозшивачі, формуляри та інші друковані вироби, паперові та картонні  58.19.19 ДКПП",продукція друкована інша продукція друкована інша - книга обліку наказів з персолалу - книга обліку руху трудових книжок і вкладишів до них - журнал обліку щорічних і додаткових відпусток - штатно-посадова книга - військовий облік і мобілізація методичний посібник продукція друкована інша - книга обліку наказів з персолалу - <NUM> шт - книга обліку руху трудових книжок і вкладишів до них - <NUM> шт - журнал обліку щорічних і додаткових відпусток - <NUM> шт - штатно-посадова книга - <NUM> шт - військовий облік і мобілізація методичний посібник рекомендації щодо ведення документів з військового обліку працівників у відділі кадрів і деякі з них у зразках - 1шт <ID> - <NUM> cpv журнали реєстраційні бухгалтерські книги швидкозшивачі формуляри та інші друковані вироби паперові та картонні <DATE> дкпп
128c28f3b5f84ea3b8d50b2c2862bdb7,UA-2015-10-23-000296,2015-11-03T11:00:49.076915+02:00,71356300-1,other,Інформаційно-технологічний супровід програмного забезпечення 1С:Підприємство 8.2 Інформаційно-технологічний супровід програмного забезпечення 1С:Підприємство 8.2 протягом одного року. Інформаційно-технологічний супровід програмного забезпечення 1С:Підприємство 8.2 протягом одного року. 71356300-1 CPV Послуги з технічного підтримування 62.09.2 ДКПП,інформаційно-технологічний супровід програмного забезпечення 1с підприємство <NUM> інформаційно-технологічний супровід програмного забезпечення 1с підприємство <NUM> протягом одного року інформаційно-технологічний супровід програмного забезпечення 1с підприємство <NUM> протягом одного року <ID> - <NUM> cpv послуги з технічного підтримування <NUM> <NUM> дкпп
b42c2ef598774fdea1c3de1428e5394c,UA-2015-10-29-000122,2015-11-03T11:00:58.906044+02:00,30197630-1,office,"Папір для офісу Папір А4, 80 г/м2, 500 арк. Папір А4 30197630-1 CPV Папір друкарський 17.12 ДКПП",папір для офісу папір а4 <NUM> г м2 <NUM> арк папір а4 <ID> - <NUM> cpv папір друкарський <NUM> дкпп
38b31436d7174e1f85d5b51ca7b8fb4c,UA-2015-10-29-000125,2015-11-03T11:00:59.264130+02:00,32552100-8,electronics,Телефон Panasonic KX-TS 2350 UAB Телефон Panasonic KX-TS 2350 UAB - 5 шт. для внутренней связи Телефон Panasonic KX-TS 2350 UAB 32552100-8 CPV Апарати телефонні 26.30.23 ДКПП,телефон panasonic kx-ts <NUM> uab телефон panasonic kx-ts <NUM> uab - <NUM> шт для внутренней связи телефон panasonic kx-ts <NUM> uab <ID> - <NUM> cpv апарати телефонні <DATE> дкпп
fbb3816ffd8b40b8b808a4acd3efb289,UA-2015-10-29-000160,2015-11-03T16:01:45.971059+02:00,33696500-0,medicine,"Азотна кислота Азотна кислота
Товар має бути зареєстровані в Україні;
При поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника;
             Ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови КМУ від 02.07.2014 року №240 та наказу МОЗ України від 07.09.2012 року №705, а також постанови КМУ від 17.10.2008 року №955 зі змінами;
              У разі наявності в технічній частині посилання на конкретну торгівельну марку   чи фірму, джерело походження або виробника – читати з виразом «або еквівалент»;
               При поставці товару повинен надаватися Сертифікат якості. У випадку, якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності;
        Товар повинен мати залишковий термін зберігання не менше 80%; Азотна кислота
Товар має бути зареєстровані в Україні;
При поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника;
             Ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови КМУ від 02.07.2014 року №240 та наказу МОЗ України від 07.09.2012 року №705, а також постанови КМУ від 17.10.2008 року №955 зі змінами;
              У разі наявності в технічній частині посилання на конкретну торгівельну марку   чи фірму, джерело походження або виробника – читати з виразом «або еквівалент»;
               При поставці товару повинен надаватися Сертифікат якості. У випадку, якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності;
        Товар повинен мати залишковий термін зберігання не менше 80%; 33696500-0 CPV Реактиви лабораторні  21.20.23 ДКПП",азотна кислота азотна кислота товар має бути зареєстровані в україні при поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови кму від <DATE> року <NUM> та наказу моз україни від <DATE> року <NUM> а також постанови кму від <DATE> року <NUM> зі змінами у разі наявності в технічній частині посилання на конкретну торгівельну марку чи фірму джерело походження або виробника читати з виразом або еквівалент при поставці товару повинен надаватися сертифікат якості у випадку якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності товар повинен мати залишковий термін зберігання не менше <NUM> азотна кислота товар має бути зареєстровані в україні при поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови кму від <DATE> року <NUM> та наказу моз україни від <DATE> року <NUM> а також постанови кму від <DATE> року <NUM> зі змінами у разі наявності в технічній частині посилання на конкретну торгівельну марку чи фірму джерело походження або виробника читати з виразом або еквівалент при поставці товару повинен надаватися сертифікат якості у випадку якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності товар повинен мати залишковий термін зберігання не менше <NUM> <ID> - <NUM> cpv реактиви лабораторні <DATE> дкпп
248413089a9d44a896480074090f17dc,UA-2015-10-30-000324,2015-11-03T16:04:12.863250+02:00,48328000-3,it,Adobe Photoshop Elements 13 Windows Russian 1 USER AOO License Adobe Photoshop Elements 13 Windows Russian 1 USER AOO License Adobe Photoshop Elements 13 Windows Russian 1 USER AOO License 48328000-3 CPV Пакети програмного забезпечення для обробляння зображень 58.29.2 ДКПП,adobe photoshop elements <NUM> windows russian <NUM> user aoo license adobe photoshop elements <NUM> windows russian <NUM> user aoo license adobe photoshop elements <NUM> windows russian <NUM> user aoo license <ID> - <NUM> cpv пакети програмного забезпечення для обробляння зображень <NUM> <NUM> дкпп
a1081de9636c488f8e1ca12c0335a51a,UA-2015-11-02-000046,2015-11-03T18:01:55.689508+02:00,33651600-4,medicine,"Туберкулін БІОЛІК Тубкркулін ППД-Л, 1 амп. 0,6 мл з 3-ма шприцами і 3 голками БІОЛІК Тубкркулін ППД-Л, 1 амп. 0,6 мл з 3-ма шприцами і 3 голками 33651600-4 CPV Вакцини  21.20.21-40.00 ДКПП",туберкулін біолік тубкркулін ппд-л <NUM> амп <NUM> мл з <NUM> -ма шприцами і <NUM> голками біолік тубкркулін ппд-л <NUM> амп <NUM> мл з <NUM> -ма шприцами і <NUM> голками <ID> - <NUM> cpv вакцини <DATE> - <NUM> дкпп
51264790e21748ce9732a86abe72d9a3,UA-2015-10-30-000360,2015-11-03T23:00:01.452880+02:00,30000000-9,office,"Карта памяти Картапамяти USB накопитель Карта памяти (флешка)  4 ГБ 30000000-9 CPV Техніка, устаткування та приладдя офісне та комп'ютерне 26.80.1 ДКПП",карта памяти картапамяти usb накопитель карта памяти флешка <NUM> гб <ID> - <NUM> cpv техніка устаткування та приладдя офісне та комп ютерне <NUM> <NUM> дкпп
e610e36358614f5ca8fbdc133651afb4,UA-2015-10-30-000174,2015-11-04T00:00:02.421398+02:00,44221200-7,other,"Двері дерев'яні Двохстворчаті соснові двері 2.50*2.00 м, полотно яких виготовлене з натурального хвойного дерева із суцільним заповненням. Двері складаються з двох рівнопольних розпашних дверей, обидва полотна однакової ширини. Двері та дверна коробка покриті поліуретановим лаком, глухі, можуть покриватися ламелью. Врізний замок, ручка на розетці, італійські завіси, обналічка. Гарантія.
Проведення замірів, виготовлення дверей, монтаж, доставка – виробника. Двохстворчаті соснові двері 2.50*2.00 м, полотно яких виготовлене з натурального хвойного дерева із суцільним заповненням. Двері складаються з двох рівнопольних розпашних дверей, обидва полотна однакової ширини. Двері та дверна коробка покриті поліуретановим лаком, глухі, можуть покриватися ламелью. Врізний замок, ручка на розетці, італійські завіси, обналічка. Гарантія.
Проведення замірів, виготовлення дверей, монтаж, доставка – виробника. 44221200-7 CPV Двері  16.23.11-50.00 ДКПП",двері дерев яні двохстворчаті соснові двері <NUM> <NUM> м полотно яких виготовлене з натурального хвойного дерева із суцільним заповненням двері складаються з двох рівнопольних розпашних дверей обидва полотна однакової ширини двері та дверна коробка покриті поліуретановим лаком глухі можуть покриватися ламелью врізний замок ручка на розетці італійські завіси обналічка гарантія проведення замірів виготовлення дверей монтаж доставка виробника двохстворчаті соснові двері <NUM> <NUM> м полотно яких виготовлене з натурального хвойного дерева із суцільним заповненням двері складаються з двох рівнопольних розпашних дверей обидва полотна однакової ширини двері та дверна коробка покриті поліуретановим лаком глухі можуть покриватися ламелью врізний замок ручка на розетці італійські завіси обналічка гарантія проведення замірів виготовлення дверей монтаж доставка виробника <ID> - <NUM> cpv двері <DATE> - <NUM> дкпп
6e2ffd36eddd4e53b0d26e945d16d597,UA-2015-10-21-000144,2015-11-04T10:00:25.224038+02:00,30197642-8,office,"Фотопапір Фотопапір A4 Colorway A4 ПМ 190г/м-50л матов - 5шт
Фотопапір А4 Colorway А4 ПМ 108г/м-100л матов - 1шт
Фотопапір А4 Colorway А4 ПМ 135г/м-50л матов - 1шт Фотопапір A4 Colorway A4 ПМ 190г/м-50л матов - 5шт
Фотопапір А4 Colorway А4 ПМ 108г/м-100л матов - 1шт
Фотопапір А4 Colorway А4 ПМ 135г/м-50л матов - 1шт 30197642-8 CPV Папір фотокопіювальний та ксерографічний  20.59.11-70.00 ДКПП",фотопапір фотопапір a4 colorway a4 пм 190г м-50л матов - 5шт фотопапір а4 colorway а4 пм 108г м-100л матов - 1шт фотопапір а4 colorway а4 пм 135г м-50л матов - 1шт фотопапір a4 colorway a4 пм 190г м-50л матов - 5шт фотопапір а4 colorway а4 пм 108г м-100л матов - 1шт фотопапір а4 colorway а4 пм 135г м-50л матов - 1шт <ID> - <NUM> cpv папір фотокопіювальний та ксерографічний <DATE> - <NUM> дкпп
8448606c9f3845c2b604c9af3253aa2b,UA-2015-11-02-000295,2015-11-04T14:01:34.083591+02:00,30192000-1,office,офісна техніка МФУ Canon SENSYS MF 212 W -4шт. МФУ Canon SENSYS MF 212 W -4шт. 30192000-1 CPV Приладдя офісне  46.66.1 ДКПП,офісна техніка мфу canon sensys mf <NUM> w -4шт мфу canon sensys mf <NUM> w -4шт <ID> - <NUM> cpv приладдя офісне <NUM> <NUM> дкпп
c714b3b95a6848f2a3f5113a02f518b3,UA-2015-11-03-000367,2015-11-04T15:00:47.712821+02:00,30197630-1,office,Канцтовари Канцелярські товари папір А4 500 арк. 30197630-1 CPV Папір друкарський 17 ДКПП Ватман 30197600-2 CPV Папір та картон оброблені 17 ДКПП ручки 30192121-5 CPV Ручки кулькові 32.99.12-10.00 ДКПП маркери 30192125-3 CPV Маркери 32.99.12-30.00 ДКПП Скріпки 30197220-4 CPV Скріпки 25.99.23 ДКПП,канцтовари канцелярські товари папір а4 <NUM> арк <ID> - <NUM> cpv папір друкарський <NUM> дкпп ватман <ID> - <NUM> cpv папір та картон оброблені <NUM> дкпп ручки <ID> - <NUM> cpv ручки кулькові <DATE> - <NUM> дкпп маркери <ID> - <NUM> cpv маркери <DATE> - <NUM> дкпп скріпки <ID> - <NUM> cpv скріпки <DATE> дкпп
33b49f6035dd4716b1d879c597ba633a,UA-2015-10-28-000216,2015-11-04T16:01:35.088665+02:00,09111400-4,energy,"Дрова для опалення Дрова твердих порід (дуб, акація, ясен та інші), сухі. Різані довжиною до 1 м. Діаметр стовбура до 25 см. З доставкою. Дрова твердих порід (дуб, акація, ясен та інші), сухі. Різані довжиною до 1 м. Діаметр стовбура до 25 см. З доставкою. 09111400-4 CPV Паливо деревне 02.20.14-00.00 ДКПП",дрова для опалення дрова твердих порід дуб акація ясен та інші сухі різані довжиною до <NUM> м діаметр стовбура до <NUM> см з доставкою дрова твердих порід дуб акація ясен та інші сухі різані довжиною до <NUM> м діаметр стовбура до <NUM> см з доставкою <ID> - <NUM> cpv паливо деревне <DATE> - <NUM> дкпп
471c28535e9a475d844cfccaa18dc0d6,UA-2015-10-29-000150,2015-11-04T16:01:45.740813+02:00,33696500-0,medicine,"Сульфосоліцилова кислота Сульфосоліцилова кислота 21.20.23
Товар має бути зареєстровані в Україні;
При поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника;
             Ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови КМУ від 02.07.2014 року №240 та наказу МОЗ України від 07.09.2012 року №705, а також постанови КМУ від 17.10.2008 року №955 зі змінами;
              У разі наявності в технічній частині посилання на конкретну торгівельну марку   чи фірму, джерело походження або виробника – читати з виразом «або еквівалент»;
               При поставці товару повинен надаватися Сертифікат якості. У випадку, якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності;
        Товар повинен мати залишковий термін зберігання не менше 80%; Сульфосоліцилова кислота 21.20.23
Товар має бути зареєстровані в Україні;
При поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника;
             Ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови КМУ від 02.07.2014 року №240 та наказу МОЗ України від 07.09.2012 року №705, а також постанови КМУ від 17.10.2008 року №955 зі змінами;
              У разі наявності в технічній частині посилання на конкретну торгівельну марку   чи фірму, джерело походження або виробника – читати з виразом «або еквівалент»;
               При поставці товару повинен надаватися Сертифікат якості. У випадку, якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності;
        Товар повинен мати залишковий термін зберігання не менше 80%; 33696500-0 CPV Реактиви лабораторні  21.20.2 ДКПП",сульфосоліцилова кислота сульфосоліцилова кислота <DATE> товар має бути зареєстровані в україні при поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови кму від <DATE> року <NUM> та наказу моз україни від <DATE> року <NUM> а також постанови кму від <DATE> року <NUM> зі змінами у разі наявності в технічній частині посилання на конкретну торгівельну марку чи фірму джерело походження або виробника читати з виразом або еквівалент при поставці товару повинен надаватися сертифікат якості у випадку якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності товар повинен мати залишковий термін зберігання не менше <NUM> сульфосоліцилова кислота <DATE> товар має бути зареєстровані в україні при поставці повинна додержуватись цілісність стандартної упаковки з необхідними реквізитами виробника ціни повинні відповідати реєстру оптово-відпускних цін на лікарські засоби відповідно до вимог постанови кму від <DATE> року <NUM> та наказу моз україни від <DATE> року <NUM> а також постанови кму від <DATE> року <NUM> зі змінами у разі наявності в технічній частині посилання на конкретну торгівельну марку чи фірму джерело походження або виробника читати з виразом або еквівалент при поставці товару повинен надаватися сертифікат якості у випадку якщо учасник пропонує еквівалент лікарського засобу згідно специфікації то надається сертифікат біоеквівалентності товар повинен мати залишковий термін зберігання не менше <NUM> <ID> - <NUM> cpv реактиви лабораторні <NUM> <NUM> дкпп
efb60c27674045c7b91e8cf93e2536e6,UA-2015-10-28-000016,2015-11-04T16:01:58.241366+02:00,30000000-9,office,"картридж Canon PG-445 Black картридж Canon PG-445 Black 30000000-9 CPV Техніка, устаткування та приладдя офісне та комп'ютерне 26 ДКПП",картридж canon pg- <NUM> black картридж canon pg- <NUM> black <ID> - <NUM> cpv техніка устаткування та приладдя офісне та комп ютерне <NUM> дкпп
